date,year,month,day,day_of_week,solar_mwh,temp_avg_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,precip_mm,solar_rad_allsky_mj_m2,solar_rad_clrsky_mj_m2,temp_avg_c_norm,temp_max_c_norm,temp_min_c_norm,humidity_pct_norm,wind_speed_ms_norm,precip_mm_norm,solar_rad_allsky_mj_m2_norm,solar_rad_clrsky_mj_m2_norm
2024-01-03,2024,1,3,Wednesday,87779.99999999997,13.54,22.11,7.35,46.77,1.34,0.0,2.56,2.86,0.0940261576528808,0.1434753661784287,0.1023569023569023,0.4676531314521679,0.1576923076923077,0.0,0.9945188068475196,0.9945796767660724
2024-01-04,2024,1,4,Thursday,76020.00000000004,11.42,19.5,5.71,45.81,1.33,0.0,1.84,3.56,0.0190880169671261,0.0565912117177096,0.0471380471380471,0.456641431520991,0.1557692307692308,0.0,0.9938038686102394,0.9952745900011912
2024-01-05,2024,1,5,Friday,86740.00000000004,10.88,20.13,4.31,52.07,1.27,0.0,1.7,3.31,0.0,0.0775632490013314,0.0,0.5284468914888736,0.1442307692307692,0.0,0.9936648528418794,0.9950264067029344
2024-01-06,2024,1,6,Saturday,87670.0,11.24,19.64,4.78,68.27,1.33,0.0,2.67,3.22,0.0127253446447507,0.0612516644474033,0.0158249158249158,0.7142693278274833,0.1557692307692308,0.0,0.9946280335226596,0.994937060715562
2024-01-07,2024,1,7,Sunday,65150.00000000001,11.72,19.9,5.25,62.44,1.21,0.0,2.94,3.05,0.0296924708377518,0.0699067909454059,0.0316498316498316,0.6473961917871071,0.1326923076923077,0.0,0.9948961353616396,0.9947682960727476
2024-01-08,2024,1,8,Monday,58390.00000000001,13.81,23.34,6.01,64.18,1.92,0.0,1.59,2.46,0.1035701661364439,0.1844207723035951,0.0572390572390572,0.6673548979123652,0.2692307692307693,0.0,0.9935556261667394,0.9941825834888616
2024-01-09,2024,1,9,Tuesday,71750.00000000001,14.77,22.2,8.78,62.59,1.36,0.52,2.52,3.36,0.1375044185224461,0.1464713715046603,0.1505050505050505,0.6491167699013535,0.1615384615384615,0.0050125313283208,0.9944790880565596,0.995076043362586
2024-01-10,2024,1,10,Wednesday,89980.00000000003,12.0,21.97,4.72,44.65,1.74,0.0,3.91,4.22,0.0395899611170024,0.1388149134487348,0.0138047138047138,0.4433356274374856,0.2346153846153846,0.0,0.9958593160424196,0.9959297939085892
2024-01-11,2024,1,11,Thursday,109640.0,13.27,23.8,5.05,34.86,1.25,0.0,4.5,4.53,0.0844821491693177,0.199733688415446,0.0249158249158249,0.3310392291810048,0.1403846153846153,0.0,0.9964451682090796,0.9962375411984276
2024-01-12,2024,1,12,Friday,108290.0,14.54,24.51,6.15,30.64,1.26,0.0,4.51,4.51,0.129374337221633,0.2233688415446071,0.0619528619528619,0.2826336315668731,0.1423076923076923,0.0,0.9964550979068196,0.996217686534567
2024-01-13,2024,1,13,Saturday,91820.0,16.56,25.75,8.27,30.7,1.26,0.0,3.66,4.41,0.2007776599505124,0.2646471371504659,0.1333333333333333,0.2833218628125717,0.1423076923076923,0.0,0.9956110735989196,0.9961184132152644
2024-01-14,2024,1,14,Sunday,90890.0,14.88,24.84,6.9,37.52,1.17,0.0,4.46,4.47,0.1413927182750088,0.2343541944074566,0.0872053872053872,0.3615508144069741,0.125,0.0,0.9964054494181196,0.996177977206846
2024-01-15,2024,1,15,Monday,105030.00000000004,14.2,24.43,6.42,27.98,1.22,0.0,4.07,4.46,0.1173559561682573,0.2207057256990677,0.071043771043771,0.2521220463409039,0.1346153846153846,0.0,0.9960181912062596,0.9961680498749156
2024-01-16,2024,1,16,Tuesday,100949.99999999996,14.07,23.91,7.27,33.68,1.56,0.0,4.97,5.5,0.1127606928243195,0.2033954727030624,0.0996632996632996,0.3175040146822666,0.2,0.0,0.9969118640028596,0.9972004923956638
2024-01-17,2024,1,17,Wednesday,80300.00000000001,13.54,22.94,6.29,41.65,1.77,0.0,3.94,4.03,0.0940261576528808,0.1711051930758987,0.0666666666666666,0.4089240651525579,0.2403846153846154,0.0,0.9958891051356396,0.995741174601914
2024-01-18,2024,1,18,Thursday,85790.0,13.29,22.9,5.78,41.18,1.1,0.0,3.81,4.05,0.0851891127606927,0.169773635153129,0.0494949494949495,0.4035329203945859,0.1115384615384615,0.0,0.9957600190650197,0.9957610292657746
2024-01-19,2024,1,19,Friday,103730.00000000004,13.02,22.9,6.4,41.27,1.4,0.0,4.0,4.29,0.0756451042771296,0.169773635153129,0.0703703703703704,0.4045652672631338,0.1692307692307692,0.0,0.9959486833220796,0.995999285232101
2024-01-20,2024,1,20,Saturday,101380.0,12.84,21.94,5.06,43.48,1.04,0.0,3.54,4.28,0.0692824319547543,0.1378162450066578,0.0252525252525252,0.4299151181463638,0.1,0.0,0.9954919172260396,0.9959893579001708
2024-01-21,2024,1,21,Sunday,84500.0,13.22,23.87,6.56,36.64,1.53,0.0,4.36,4.39,0.0827147401908801,0.2020639147802929,0.0757575757575757,0.3514567561367286,0.1942307692307692,0.0,0.9963061524407196,0.9960985585514036
2024-01-22,2024,1,22,Monday,96739.99999999996,13.61,22.96,6.49,30.06,1.45,0.0,4.43,4.49,0.0965005302226935,0.1717709720372835,0.0734006734006734,0.2759807295251204,0.1788461538461538,0.0,0.9963756603248995,0.9961978318707064
2024-01-23,2024,1,23,Tuesday,83220.0,14.38,23.34,5.98,36.05,1.15,0.0,4.22,4.53,0.1237186284906327,0.1844207723035951,0.0562289562289562,0.3446891488873594,0.1211538461538461,0.0,0.9961671366723596,0.9962375411984276
2024-01-24,2024,1,24,Wednesday,88140.00000000003,13.98,22.78,7.88,35.37,1.01,0.0,4.51,4.54,0.1095793566631318,0.1657789613848201,0.1202020202020202,0.3368891947694425,0.0942307692307692,0.0,0.9964550979068196,0.9962474685303578
2024-01-25,2024,1,25,Thursday,96039.99999999996,13.21,22.56,4.78,38.09,1.39,0.0,3.68,4.4,0.0823612583951926,0.1584553928095871,0.0158249158249158,0.3680890112411104,0.1673076923076923,0.0,0.9956309329943996,0.996108485883334
2024-01-26,2024,1,26,Friday,84650.0,14.91,24.56,6.32,34.16,1.24,0.0,3.77,4.38,0.1424531636620714,0.225033288948069,0.0676767676767677,0.3230098646478549,0.1384615384615384,0.0,0.9957203002740596,0.9960886312194734
2024-01-27,2024,1,27,Saturday,77720.0,17.83,27.16,9.95,29.11,1.25,0.0,4.33,4.5,0.2456698480028277,0.3115845539280958,0.1898989898989899,0.26508373480156,0.1403846153846153,0.0,0.9962763633474996,0.9962077592026368
2024-01-28,2024,1,28,Sunday,70999.99999999999,17.45,25.64,11.21,32.08,1.74,0.0,3.62,4.7,0.232237539766702,0.2609853528628495,0.2323232323232323,0.2991511814636384,0.2346153846153846,0.0,0.9955713548079596,0.996406305841242
2024-01-29,2024,1,29,Monday,90660.0,17.5,26.47,10.27,38.1,1.56,0.0,3.61,4.36,0.2340049487451396,0.2886151797603195,0.2006734006734006,0.3682037164487268,0.2,0.0,0.9955614251102196,0.996068776555613
2024-01-30,2024,1,30,Tuesday,54280.00000000001,17.49,24.12,11.22,40.26,0.98,0.0,3.46,4.26,0.233651466949452,0.2103861517976031,0.2326599326599326,0.3929800412938747,0.0884615384615384,0.0,0.9954124796441196,0.9959695032363104
2024-01-31,2024,1,31,Wednesday,93950.0,19.02,26.21,11.65,40.54,1.29,0.38,3.91,4.08,0.2877341816896429,0.2799600532623169,0.2471380471380471,0.3961917871071346,0.1480769230769231,0.0036630036630036,0.9958593160424196,0.9957908112615652
2024-02-01,2024,2,1,Thursday,109470.0,18.54,26.92,12.62,45.08,2.16,0.13,4.32,4.59,0.2707670554966419,0.3035952063914779,0.2797979797979797,0.4482679513649919,0.3153846153846155,0.0012531328320802,0.9962664336497596,0.9962971051900092
2024-02-02,2024,2,2,Friday,93030.0,15.77,25.38,8.61,44.55,1.95,0.02,4.01,4.33,0.1728525980911982,0.2523302263648467,0.1447811447811448,0.4421885753613213,0.275,0.0001927896664738,0.9959586130198196,0.996038994559822
2024-02-03,2024,2,3,Saturday,51869.99999999999,17.54,25.25,9.58,32.2,1.59,0.01,3.44,4.43,0.2354188759278896,0.2480026631158454,0.1774410774410774,0.3005276439550356,0.2057692307692308,9.639483323693852e-05,0.9953926202486396,0.9961382678791249
2024-02-04,2024,2,4,Sunday,57629.99999999996,19.02,26.05,13.9,63.32,3.47,9.7,2.86,4.78,0.2877341816896429,0.2746338215712383,0.3228956228956229,0.6574902500573526,0.5673076923076925,0.0935029882398303,0.9948166977797196,0.9964857244966844
2024-02-05,2024,2,5,Monday,112029.99999999996,15.49,22.68,10.43,63.31,1.76,0.35,4.16,4.4,0.1629551078119476,0.162450066577896,0.206060606060606,0.6573755448497361,0.2384615384615385,0.0033738191632928,0.9961075584859196,0.996108485883334
2024-02-06,2024,2,6,Tuesday,109020.0,14.2,22.32,8.51,39.19,1.94,0.0,4.6,4.68,0.1173559561682573,0.1504660452729693,0.1414141414141414,0.3807065840789171,0.2730769230769231,0.0,0.9965444651864797,0.9963864511773816
2024-02-07,2024,2,7,Wednesday,101430.0,14.67,22.27,9.59,39.74,1.75,0.0,3.77,4.64,0.1339696005655708,0.1488015978695072,0.1777777777777778,0.3870153704978206,0.2365384615384616,0.0,0.9957203002740596,0.9963467418496604
2024-02-08,2024,2,8,Thursday,115340.0,12.8,22.29,5.92,42.47,2.25,0.0,5.23,5.34,0.0678685047720042,0.149467376830892,0.0542087542087542,0.4183298921771048,0.3326923076923077,0.0,0.9971700361440996,0.9970416550847796
